applicant_name,age,income,loan_amount,credit_score,employment_length,debt_to_income_ratio,home_ownership,loan_purpose,employment_status,loan_default
Mukesh Chatterjee,36,868538,146295,641,5.0,0.08999845272456265,MORTGAGE,debt_consolidation,self_employed,0
Arun Jain,69,750943,125452,496,,0.13586604895106938,MORTGAGE,education,employed,1
Rahul Sharma,45,559755,120178,530,0.0,0.2920130933977075,MORTGAGE,debt_consolidation,unemployed,1
Anita Gupta,23,445045,148521,654,1.0,0.12977799947054003,RENT,debt_consolidation,retired,0
Sunita Singh,33,270927,174046,663,5.0,0.06257801624237815,MORTGAGE,home_improvement,employed,0
Dinesh Chakraborty,52,640479,143412,846,9.0,0.24493124698540633,OWN,debt_consolidation,employed,0
Anita Chatterjee,65,1024662,258710,546,2.0,0.16984803075381272,RENT,other,employed,1
Vikram Gupta,20,524947,199433,653,19.0,0.11721537799195396,OWN,home_improvement,unemployed,1
Ramesh Mukherjee,18,1153867,86134,544,1.0,0.21966246868472675,RENT,debt_consolidation,employed,1
Amit Singh,62,206326,200684,600,2.0,0.29808810067823166,MORTGAGE,other,employed,1
Naresh Patel,44,248430,207361,818,,0.18996509738191725,MORTGAGE,debt_consolidation,employed,0
Suresh Jain,29,678473,136776,536,13.0,0.21018177165138455,RENT,education,employed,1
Manish Shah,46,504914,89493,708,1.0,0.3083084682925895,OWN,business,retired,1
Sanjay Pillai,18,853321,163280,689,3.0,0.3266281236879399,OWN,home_improvement,employed,0
Priya Singh,40,439004,162253,647,1.0,0.09539366479097776,MORTGAGE,home_improvement,employed,0
Dinesh Mishra,43,286648,103916,701,3.0,0.027830477871040264,OWN,other,employed,0
Rekha Verma,51,397600,91081,533,9.0,0.14430417509460364,RENT,home_improvement,employed,0
Rekha Shah,27,205593,157153,815,1.0,0.11470912926334079,RENT,home_improvement,employed,0
Pooja Reddy,41,251627,148266,842,8.0,0.14687717386678079,RENT,home_improvement,employed,0
Neha Singh,28,719435,137735,654,12.0,0.19633762457627943,MORTGAGE,debt_consolidation,employed,0
Anjali Verma,43,684465,157414,850,0.0,0.23929202325508575,MORTGAGE,home_improvement,employed,0
Rahul Kumar,29,530461,104703,610,7.0,0.05978562029473909,RENT,debt_consolidation,employed,0
Anita Mishra,35,200000,136772,690,1.0,0.264476294821633,RENT,debt_consolidation,employed,0
Arun Nair,28,369829,201456,793,0.0,0.22061209482895308,OWN,home_improvement,unemployed,1
Naresh Pillai,47,239785,141493,604,4.0,,MORTGAGE,home_improvement,employed,0
Divya Patel,50,796726,83383,511,6.0,0.06264856838690515,RENT,debt_consolidation,employed,0
Naresh Gupta,37,330426,134715,488,2.0,0.12810333222873097,OWN,debt_consolidation,employed,0
Pooja Reddy,40,257075,106078,850,0.0,0.1775089269796728,RENT,debt_consolidation,unemployed,1
Sneha Singh,22,449053,181109,597,11.0,0.04068474897031083,RENT,debt_consolidation,employed,0
Deepak Menon,36,321233,184893,631,6.0,0.23767434738184134,MORTGAGE,home_improvement,employed,1
Manish Patel,39,929007,83825,538,1.0,0.287246534201766,OWN,debt_consolidation,unemployed,1
Dinesh Menon,71,306384,220489,744,,0.17878115597871155,OWN,education,employed,0
Mukesh Chatterjee,26,219780,104310,571,0.0,0.13957949118551882,MORTGAGE,debt_consolidation,self_employed,1
Geeta Iyer,57,200000,303662,600,2.0,0.207986479658397,MORTGAGE,debt_consolidation,employed,1
Suresh Mishra,51,435655,159610,679,3.0,0.22773258712378516,RENT,other,unemployed,1
Anjali Kumar,43,334046,98858,543,3.0,0.3992172362835276,OWN,home_improvement,employed,1
Mukesh Verma,61,216543,103074,632,1.0,0.14087834216967615,MORTGAGE,debt_consolidation,retired,0
Rekha Mishra,44,801798,187069,790,7.0,0.11968061854380464,OWN,other,self_employed,0
Anjali Iyer,44,617616,139173,692,1.0,0.14684360334485036,MORTGAGE,debt_consolidation,employed,0
Sunita Chakraborty,39,436215,156582,663,4.0,0.14227744070451295,RENT,other,self_employed,1
Rashmi Chakraborty,54,875160,310243,671,1.0,0.06262312277172999,RENT,debt_consolidation,unemployed,1
Anita Pillai,53,616163,123044,611,2.0,0.1287220629472246,RENT,education,employed,0
Sneha Ghosh,32,293188,166705,849,1.0,0.14592200459840396,OWN,debt_consolidation,unemployed,0
Deepak Nair,24,263126,287201,568,5.0,0.25140841455403395,OWN,other,employed,0
Divya Sharma,37,665963,181353,671,2.0,0.04545364710942221,MORTGAGE,business,employed,0
Rekha Kumar,30,539384,85593,661,0.0,0.22986598927855842,OWN,debt_consolidation,employed,0
Rashmi Chatterjee,39,481602,199218,750,0.0,0.3614074394662676,MORTGAGE,education,unemployed,1
Anjali Iyer,54,289743,102211,760,3.0,0.15395019983381467,MORTGAGE,home_improvement,retired,0
Manish Verma,34,599573,285707,646,1.0,0.08312389698420904,OWN,education,unemployed,0
Amit Patel,39,303231,117108,679,4.0,0.28549278192167044,MORTGAGE,business,employed,1
Suresh Reddy,40,420418,533814,682,,0.17115680200883357,MORTGAGE,education,retired,0
Rahul Mukherjee,50,912070,292713,422,5.0,0.2544026230709392,OWN,debt_consolidation,employed,1
Ramesh Chakraborty,18,317928,118344,491,15.0,0.12486026716584793,RENT,other,employed,1
Shweta Chakraborty,32,201492,164062,589,3.0,0.2893257790150048,MORTGAGE,business,employed,0
Kavita Reddy,42,261378,220016,593,7.0,0.18655242024689547,MORTGAGE,debt_consolidation,retired,0
Vijay Mukherjee,54,727340,222674,530,6.0,0.23666307654010235,MORTGAGE,debt_consolidation,employed,0
Mukesh Ghosh,34,502507,194256,724,12.0,0.15742673645404187,MORTGAGE,education,employed,0
Anjali Iyer,18,414803,268569,650,1.0,0.2212540632104076,MORTGAGE,education,employed,0
Anita Jain,47,342988,154942,628,8.0,0.004129072862537339,OWN,business,employed,0
Rashmi Nair,32,563926,140549,524,11.0,0.06822004294178799,MORTGAGE,debt_consolidation,employed,0
Anita Menon,25,289365,141669,645,2.0,0.25492268673545276,MORTGAGE,debt_consolidation,employed,0
Vikram Banerjee,32,515469,229429,387,,0.29207895984659143,MORTGAGE,business,employed,1
Naresh Ghosh,37,306929,188352,633,15.0,0.09005129237818725,OWN,debt_consolidation,employed,1
Priya Sharma,32,282425,182866,656,4.0,0.13902102777048084,MORTGAGE,home_improvement,self_employed,1
Suresh Mishra,18,321661,223707,674,2.0,0.19039759447313886,MORTGAGE,business,employed,0
Vijay Chatterjee,50,366698,71652,493,7.0,0.09314136443120119,MORTGAGE,debt_consolidation,employed,1
Rekha Chatterjee,55,431742,184246,672,1.0,0.22714044977574244,RENT,home_improvement,self_employed,0
Rekha Mishra,47,497687,177624,545,0.0,0.23241264683985036,MORTGAGE,home_improvement,employed,0
Amit Chatterjee,26,200000,317274,568,3.0,0.3255023379190926,RENT,home_improvement,employed,0
Arun Jain,37,295426,88306,721,4.0,0.15410967906610043,MORTGAGE,business,employed,0
Arun Patel,39,363747,303420,850,8.0,,OWN,education,employed,0
Priya Mukherjee,47,938962,167738,655,,0.1529779895013201,RENT,business,employed,1
Kavita Banerjee,48,257815,197915,568,8.0,0.17170066840236153,OWN,debt_consolidation,employed,1
Suresh Menon,31,479931,318178,668,1.0,0.13137449045475758,OWN,other,employed,0
Deepak Jain,40,934264,203679,743,,0.1942273471944713,MORTGAGE,business,employed,0
Amit Pillai,45,229467,191022,712,1.0,0.1933935221444141,OWN,other,self_employed,0
Manish Chakraborty,57,538739,179318,850,2.0,0.07626134412643391,OWN,other,employed,0
Manish Gupta,48,296221,134135,578,9.0,0.09223661167034435,MORTGAGE,home_improvement,employed,0
Rekha Chatterjee,49,343754,160910,675,1.0,0.017515561259768008,MORTGAGE,other,self_employed,0
Manish Reddy,41,296097,122246,804,,0.16303513164725061,MORTGAGE,home_improvement,employed,0
Anjali Chatterjee,56,306836,159879,798,1.0,0.2460529094598401,OWN,debt_consolidation,employed,0
Shweta Sharma,44,1725376,63935,454,0.0,0.03782706717239327,MORTGAGE,debt_consolidation,self_employed,1
Anjali Menon,29,674837,193226,649,0.0,0.1411587997156749,RENT,home_improvement,self_employed,0
Neha Verma,56,767480,155019,798,6.0,0.287803138602065,MORTGAGE,business,employed,1
Swati Banerjee,48,565800,142275,850,1.0,0.1265266763874245,MORTGAGE,other,unemployed,0
Rahul Gupta,34,200000,177709,720,5.0,0.023247369818883288,MORTGAGE,home_improvement,employed,0
Geeta Ghosh,34,539004,91727,613,6.0,0.15109907481947674,RENT,education,employed,0
Divya Shah,43,756505,352113,549,2.0,0.10941447329154512,MORTGAGE,other,employed,1
Naresh Mukherjee,45,288745,156200,850,3.0,0.06921907551278066,MORTGAGE,home_improvement,unemployed,0
Swati Agarwal,42,716879,153531,722,2.0,,OWN,debt_consolidation,employed,0
Suresh Pillai,43,629177,110618,565,14.0,0.08004259240371271,OWN,education,employed,0
Arun Nair,60,1116846,164321,629,1.0,0.27607527062340637,MORTGAGE,business,employed,0
Dinesh Verma,52,359011,283447,681,1.0,0.14664144472579432,OWN,education,employed,0
Dinesh Jain,42,255555,246315,704,2.0,0.21601390728007996,OWN,business,employed,1
Rekha Pillai,51,369234,229068,560,5.0,0.1914604353339773,MORTGAGE,debt_consolidation,self_employed,1
Arun Banerjee,27,906898,202513,588,5.0,0.029231791487646982,MORTGAGE,debt_consolidation,employed,0
Ramesh Ghosh,44,200000,141009,484,12.0,0.08129666028176612,OWN,debt_consolidation,employed,1
Divya Chatterjee,61,200000,91120,753,10.0,0.11580041972971186,OWN,debt_consolidation,employed,0
Mukesh Nair,37,462636,150179,615,1.0,0.09153685913571831,OWN,education,employed,1
Mukesh Pillai,29,354585,148101,696,3.0,0.16806692444153937,MORTGAGE,business,employed,0
Anjali Singh,32,444126,247587,792,6.0,0.128517488562252,MORTGAGE,debt_consolidation,employed,0
Ramesh Jain,26,709741,184196,671,12.0,,MORTGAGE,home_improvement,retired,0
Rahul Reddy,30,335613,310185,638,2.0,0.185756196672088,OWN,business,employed,1
Pooja Shah,35,200000,262759,669,2.0,0.09213183726224315,MORTGAGE,debt_consolidation,employed,0
Swati Mukherjee,23,1229650,135591,656,11.0,0.2446110656343712,OWN,debt_consolidation,employed,0
Pooja Singh,40,268709,79375,774,2.0,0.27960403699833863,MORTGAGE,home_improvement,employed,0
Priya Mishra,50,260532,283291,681,3.0,0.12315590849430795,OWN,home_improvement,employed,0
Rashmi Kumar,29,768241,280338,595,11.0,0.17532382508635896,RENT,other,unemployed,1
Dinesh Iyer,58,365037,94232,754,8.0,0.1833749583544337,OWN,other,self_employed,0
Anjali Patel,46,428611,297656,773,1.0,0.15556844287873994,MORTGAGE,home_improvement,employed,0
Divya Agarwal,52,563202,189633,516,1.0,0.16138223739866822,MORTGAGE,home_improvement,self_employed,1
Rajesh Singh,32,760545,173559,803,2.0,0.06386719671093014,RENT,business,self_employed,0
Sunita Menon,50,374471,310491,686,12.0,0.03995073621117404,OWN,debt_consolidation,employed,0
Rajesh Pillai,26,945979,278695,678,34.0,0.4672959096819243,OWN,debt_consolidation,employed,0
Dinesh Agarwal,50,200000,211193,750,7.0,0.1504348025126994,OWN,debt_consolidation,employed,0
Mukesh Reddy,42,646865,196670,593,3.0,0.12869113039366134,MORTGAGE,debt_consolidation,employed,0
Anjali Iyer,46,290754,208263,745,0.0,0.1372112929509923,OWN,debt_consolidation,employed,0
Priya Chakraborty,25,878644,138687,612,5.0,0.15844267574561238,MORTGAGE,business,self_employed,0
Anjali Pillai,29,474977,159206,502,2.0,0.05490745336490173,MORTGAGE,debt_consolidation,employed,1
Manish Chakraborty,47,316015,113444,550,5.0,0.1391816240337062,RENT,debt_consolidation,employed,0
Vijay Kumar,28,616257,142455,706,4.0,0.08444583188357398,MORTGAGE,business,employed,0
Rashmi Sharma,45,691483,140553,555,3.0,0.040847724914397886,MORTGAGE,business,employed,0
Vijay Verma,23,609837,126232,811,14.0,0.25197529973773203,MORTGAGE,debt_consolidation,employed,0
Swati Iyer,50,264382,171905,768,0.0,0.2693485014390489,RENT,education,self_employed,1
Dinesh Chakraborty,25,347316,142972,783,6.0,0.1869966680798629,RENT,business,self_employed,0
Rashmi Mukherjee,46,441513,198966,662,2.0,0.13727892116893142,MORTGAGE,home_improvement,self_employed,0
Ramesh Mishra,47,433379,85056,675,6.0,0.0531041708043973,OWN,other,employed,0
Mukesh Chakraborty,31,643625,155539,530,5.0,0.30661739733493604,MORTGAGE,debt_consolidation,unemployed,1
Sneha Kumar,46,200000,171548,749,0.0,0.03268453062945528,OWN,home_improvement,employed,0
Anjali Menon,43,522909,143738,687,1.0,0.10750081131279322,RENT,debt_consolidation,employed,0
Anita Ghosh,33,382701,151909,706,1.0,0.2906740739346283,MORTGAGE,debt_consolidation,employed,0
Divya Reddy,27,290904,86327,818,,0.13250568557725312,OWN,debt_consolidation,employed,0
Vijay Menon,18,305210,187698,589,6.0,,RENT,business,employed,0
Neha Ghosh,44,397412,210879,637,1.0,0.24724331578487285,RENT,home_improvement,employed,1
Sunita Jain,21,200000,198275,682,3.0,,RENT,other,employed,1
Sanjay Menon,41,311562,246592,556,1.0,0.16827932128930617,RENT,business,employed,1
Arun Shah,36,285527,176418,631,4.0,0.2712086546273294,OWN,other,employed,1
Manish Kumar,48,577458,197101,699,6.0,0.1626153523209465,MORTGAGE,debt_consolidation,employed,0
Vikram Iyer,36,295740,173240,617,2.0,0.24264225422190291,RENT,debt_consolidation,employed,1
Divya Mukherjee,36,397298,214276,780,4.0,0.16777839907821707,MORTGAGE,home_improvement,employed,0
Meena Banerjee,48,956597,86604,498,8.0,0.43655942226667177,MORTGAGE,education,employed,0
Rekha Reddy,44,727359,113842,762,0.0,0.013978562369926758,MORTGAGE,debt_consolidation,unemployed,0
Mukesh Banerjee,43,694630,307048,716,6.0,0.2102236526407545,MORTGAGE,other,employed,0
Suresh Agarwal,45,344573,60829,593,1.0,0.017383493242877118,RENT,debt_consolidation,employed,0
Rajesh Agarwal,21,580425,153880,557,,0.1286672151541809,RENT,other,employed,0
Divya Shah,49,393584,260123,441,3.0,0.1467029055093154,OWN,home_improvement,employed,1
Anita Nair,47,401094,156795,570,1.0,,MORTGAGE,home_improvement,employed,0
Sunita Kumar,27,542988,138412,754,,0.07877733867974697,MORTGAGE,other,self_employed,0
Mukesh Mishra,37,328240,171402,644,0.0,0.2527871164638798,MORTGAGE,other,employed,0
Vijay Banerjee,39,933318,141315,766,0.0,0.07066069422980147,MORTGAGE,other,employed,0
Mukesh Reddy,38,408372,164775,588,,0.09894547098120608,OWN,business,self_employed,0
Mukesh Singh,44,602703,123827,720,4.0,0.08734623236428138,MORTGAGE,other,employed,0
Ramesh Nair,57,916026,253588,578,6.0,0.2688514337282909,RENT,business,retired,0
Swati Chatterjee,52,741052,287594,553,,0.07037718075901833,MORTGAGE,education,employed,0
Ajay Chakraborty,24,218718,154298,639,9.0,0.447118714890061,OWN,education,self_employed,0
Anita Iyer,47,552632,93470,583,15.0,0.11006883085800219,RENT,education,employed,0
Anita Banerjee,55,676954,131987,495,3.0,0.13137486511072397,RENT,business,employed,0
Meena Iyer,44,691025,151206,631,7.0,0.2026575175470556,MORTGAGE,education,self_employed,0
Geeta Sharma,53,253559,199230,660,3.0,0.19221023160529038,MORTGAGE,home_improvement,employed,0
Vijay Singh,64,318533,108748,776,0.0,0.3204195138798412,RENT,education,employed,0
Rahul Menon,52,727434,119651,743,1.0,0.2684830834028689,RENT,debt_consolidation,employed,0
Vikram Verma,42,302283,199639,771,0.0,0.0760329333024691,OWN,business,employed,0
Anita Verma,52,380846,236940,722,22.0,0.17791018542260778,RENT,home_improvement,employed,1
Rajesh Patel,41,972804,126926,683,,,RENT,other,self_employed,1
Ramesh Mishra,40,431965,95483,527,5.0,0.028574412066967363,MORTGAGE,business,employed,0
Meena Patel,35,307617,605401,664,1.0,0.11983410181674728,MORTGAGE,business,employed,0
Vikram Verma,58,285269,222642,709,5.0,0.067646074184157,MORTGAGE,debt_consolidation,self_employed,0
Mukesh Shah,30,522489,146268,795,1.0,0.18122371696892256,RENT,other,employed,0
Rajesh Banerjee,58,227163,230409,718,7.0,0.03262324461928669,MORTGAGE,debt_consolidation,employed,0
Priya Nair,45,390948,154850,774,0.0,0.06279424230211565,RENT,other,employed,0
Dinesh Pillai,23,522622,230236,546,11.0,0.171921830599122,RENT,business,employed,0
Anjali Ghosh,44,847100,173469,617,9.0,0.08436866372185572,RENT,debt_consolidation,employed,0
Rekha Banerjee,18,617709,168806,692,5.0,0.03950666854195665,MORTGAGE,other,employed,0
Rekha Jain,47,309578,155525,766,0.0,0.20228102445235,MORTGAGE,debt_consolidation,self_employed,0
Shweta Banerjee,50,797478,91221,635,1.0,0.21914023079702893,MORTGAGE,debt_consolidation,employed,0
Deepak Jain,32,380881,353358,641,9.0,0.1505367474140739,RENT,debt_consolidation,employed,0
Vijay Shah,41,238505,111679,718,0.0,0.1148415398518499,MORTGAGE,other,employed,0
Mukesh Verma,63,405947,94465,537,0.0,0.16049634519977876,MORTGAGE,education,employed,0
Sunita Menon,33,908077,149470,810,3.0,0.04195251918652073,RENT,other,employed,0
Deepak Iyer,27,480518,110792,562,1.0,0.24247597630076487,RENT,debt_consolidation,employed,1
Geeta Reddy,57,445192,159422,458,1.0,0.27916345748031457,MORTGAGE,debt_consolidation,employed,0
Swati Verma,63,1003100,214294,651,4.0,0.11639259551112897,MORTGAGE,business,employed,0
Rahul Patel,40,216278,242345,819,2.0,0.2437150551232624,MORTGAGE,home_improvement,unemployed,0
Rajesh Ghosh,52,232629,225458,708,0.0,0.04303166676427156,OWN,education,employed,0
Rekha Pillai,56,200000,144025,725,3.0,0.4873023735462656,OWN,home_improvement,self_employed,1
Dinesh Jain,31,533025,166015,654,2.0,0.1387401675159241,MORTGAGE,home_improvement,employed,0
Sunita Nair,34,480819,191597,634,6.0,0.10213258266747749,MORTGAGE,debt_consolidation,employed,0
Ramesh Chakraborty,54,956817,80570,495,0.0,0.14095306588054463,RENT,home_improvement,employed,1
Swati Ghosh,60,499687,204481,424,4.0,0.32351722222354745,MORTGAGE,debt_consolidation,employed,1
Rajesh Agarwal,46,361465,90860,669,2.0,0.2975773816848845,RENT,other,employed,1
Meena Pillai,29,442810,368110,781,2.0,0.16131506964639697,OWN,other,unemployed,1
Sneha Gupta,63,469232,138440,684,1.0,0.09896660529187712,RENT,education,employed,0
Sneha Mishra,33,200000,151153,712,0.0,0.06578187176278079,OWN,debt_consolidation,employed,0
Shweta Mukherjee,35,1715415,119625,808,9.0,0.263993087246583,RENT,debt_consolidation,employed,0
Anjali Menon,44,573742,126501,682,1.0,0.26429520695420555,MORTGAGE,business,employed,0
Priya Iyer,58,491395,404188,637,5.0,0.20049451191844306,MORTGAGE,education,unemployed,1
Sanjay Banerjee,50,601740,237078,568,14.0,0.19625670224458533,MORTGAGE,other,employed,1
Sanjay Kumar,44,630775,87580,850,4.0,0.0897147387191761,RENT,other,employed,0
Sneha Chakraborty,45,412389,297058,702,2.0,0.13932559037923778,MORTGAGE,debt_consolidation,employed,1
Rekha Patel,40,322668,262313,555,,0.2813512190019029,MORTGAGE,other,unemployed,1
Rahul Reddy,46,597031,145439,532,13.0,0.19364351705034796,RENT,debt_consolidation,employed,0
Manish Kumar,18,536518,183997,775,5.0,0.22667920110067485,RENT,education,employed,0
Priya Kumar,36,295095,161784,546,5.0,0.1849192422046743,MORTGAGE,business,self_employed,1
Sunita Reddy,42,899431,358266,835,2.0,0.21240336244228916,OWN,business,unemployed,0
Divya Verma,26,512305,118359,374,9.0,0.3463208529132627,RENT,business,self_employed,0
Ramesh Ghosh,44,637245,172543,792,6.0,0.0842833791987412,MORTGAGE,other,unemployed,0
Dinesh Shah,37,887319,137137,698,1.0,0.18043966149243482,MORTGAGE,business,employed,0
Rashmi Chakraborty,61,447281,91746,661,4.0,0.2251817359238541,OWN,education,employed,1
Swati Nair,58,518386,391075,632,2.0,0.16751206546795344,RENT,debt_consolidation,employed,0
Amit Reddy,34,663320,101455,839,0.0,0.056404517986039994,RENT,other,unemployed,0
Vijay Jain,38,307912,177735,720,8.0,0.11951622492721295,RENT,other,self_employed,0
